name,songUrl,songMP3Url,imageUrl,url
مسحته بأستيكة,,https://serv10.mrmazika.com/songs_2021/MrMaZiKa.Com_aly_kakwly_mshth_bastykt.mp3,https://www.mrmazika.com/uploads/singers/ali-kakoli_478.webp,https://www.mrmazika.com/listen/32204-علي-كاكولي-مسحته-بأستيكة.html
مهرجان شوفو ايه اللي جرا عيل عامل عنتره - مع كزبره,,https://serv10.mrmazika.com/songs_2021/MrMaZiKa.Com_ahmd_mwzh_mhrgan_shwfw_ayh_ally_gra_ayl_aaml_antrh_-_ma_kzbrh.mp3,https://www.mrmazika.com/uploads/cdnimg/a340c77b447db353837d09193ee8a54a.jpg,https://www.mrmazika.com/listen/32203-احمد-موزه-مهرجان-شوفو-ايه-اللي-جرا-عيل-عامل-عنتره---مع-كزبره.html
يا بعد روحي,,https://serv10.mrmazika.com/songs_2021/MrMaZiKa.Com_sltan_alamany_ya_bad_rwhy.mp3,https://www.mrmazika.com/uploads/singers/sultan-elomani_574.webp,https://www.mrmazika.com/listen/32202-سلطان-العماني-يا-بعد-روحي.html
كشكول تواشي,,https://serv10.mrmazika.com/songs_2021/MrMaZiKa.Com_zynt_aldawdyt_kshkwl_twashy.mp3,https://www.mrmazika.com/uploads/singers/zina-eldawodia_966.webp,https://www.mrmazika.com/listen/32201-زينة-الداودية-كشكول-تواشي.html
رجعت اتوسل,,https://serv10.mrmazika.com/songs_2021/MrMaZiKa.Com_nsr_albhar_rgat_atwsl.mp3,https://www.mrmazika.com/uploads/singers/nasr-elbhar_220.webp,https://www.mrmazika.com/listen/32200-نصر-البحار-رجعت-اتوسل.html
قبل جيتك - مع محمد الحلفي,,https://serv10.mrmazika.com/songs_2021/MrMaZiKa.Com_ahmd_alsaady_kbl_gytk_-_ma_mhmd_alhlfy.mp3,https://www.mrmazika.com/uploads/cdnimg/de95669f5652edb27eb95465b3c996f9.webp,https://www.mrmazika.com/listen/32199-احمد-الساعدي-قبل-جيتك---مع-محمد-الحلفي.html
مهرجان انا خاطف الانظار _ انا اعلي من الدولار,,https://serv10.mrmazika.com/songs_2021/MrMaZiKa.Com_ahmd_abdh_mhrgan_ana_khatf_alanzar___ana_aaly_mn_aldwlar.mp3,https://www.mrmazika.com/uploads/cdnimg/8c47ef5d307a56820bbd4f1bc7915cb1.webp,https://www.mrmazika.com/listen/32198-احمد-عبده-مهرجان-انا-خاطف-الانظار-_-انا-اعلي-من-الدولار.html
أزميلي فوقلي - مع زيزو تيمبو,,https://serv10.mrmazika.com/songs_2021/MrMaZiKa.Com_fars_zyzw_azmyly_fwkly_-_ma_zyzw_tymbw.mp3,/images/twitter.png,https://www.mrmazika.com/listen/32209-فارس-زيزو-أزميلي-فوقلي---مع-زيزو-تيمبو.html
راضي,,https://serv10.mrmazika.com/songs_2021/MrMaZiKa.Com_mgnd_rady.mp3,https://www.mrmazika.com/uploads/cdnimg/3563d207fe0bcdf1175dfbb933bfca6d.jpg,https://www.mrmazika.com/listen/32206-مجند-راضي.html
شهرين يا بذات,,https://serv10.mrmazika.com/songs_2021/MrMaZiKa.Com_nsrt_albdr_shhryn_ya_bzat.mp3,https://www.mrmazika.com/uploads/singers/nasrt.elbadr_935.webp,https://www.mrmazika.com/listen/32196-نصرت-البدر-شهرين-يا-بذات.html
أحلم نلتقي,,https://serv10.mrmazika.com/songs_2021/MrMaZiKa.Com_zaym_arkan_ahlm_nltky.mp3,https://www.mrmazika.com/uploads/singers/za3em-arkan_807.webp,https://www.mrmazika.com/listen/32194-زعيم-اركان-أحلم-نلتقي.html
على وعدي,,https://serv10.mrmazika.com/songs_2021/MrMaZiKa.Com_arwt_ali_wady.mp3,https://www.mrmazika.com/uploads/cdnimg/30aeef234ccf1870cbcea4fbe5f18133.jpg,https://www.mrmazika.com/listen/32193-عروة-على-وعدي.html
من زمان,,https://serv10.mrmazika.com/songs_2021/MrMaZiKa.Com_syf_aamr_mn_zman.mp3,https://www.mrmazika.com/uploads/singers/saif-amer_724.webp,https://www.mrmazika.com/listen/32187-سيف-عامر-من-زمان.html
يا ورد,,https://serv10.mrmazika.com/songs_2021/MrMaZiKa.Com_mahr_gah_ya_wrd.mp3,https://www.mrmazika.com/uploads/cdnimg/00f1d1c68395ed2145dfaa094130bdb1.jpg,https://www.mrmazika.com/listen/32197-ماهر-جاه-يا-ورد.html
يا ذهب,,https://serv10.mrmazika.com/songs_2021/MrMaZiKa.Com_faya_ywnan__ya_zhb.mp3,https://www.mrmazika.com/uploads/singers/faya-younan_200.webp,https://www.mrmazika.com/listen/32186-فايا-يونان--يا-ذهب.html
مهرجان المرشدين لو تتلاشانى,,https://serv10.mrmazika.com/songs_2021/MrMaZiKa.Com_hmw_byka_mhrgan_almrshdyn_lw_ttlashani.mp3,https://www.mrmazika.com/uploads/singers/hamo-beka_738.webp,https://www.mrmazika.com/listen/32185-حمو-بيكا-مهرجان-المرشدين-لو-تتلاشانى.html
