songerName,name,songUrl,songMP3Url,imageUrl,url
محمود الحسنات,لماذا انتحروا محمود الحسنات,,https://archive.org/download/20200413_20200413_0731/%D9%84%D9%85%D8%A7%D8%B0%D8%A7%20%D8%A7%D9%86%D8%AA%D8%AD%D8%B1%D9%88%D8%A7%20%D9%85%D8%AD%D9%85%D9%88%D8%AF%20%D8%A7%D9%84%D8%AD%D8%B3%D9%86%D8%A7%D8%AA.mp3,https://www.khotab.info//image/300/180/21/21-bg.jpg,
محمود الحسنات,المحنة من جديد خطبة جمعة كاملة للداعية محمود الحسنات,,https://archive.org/download/20200413_20200413_0731/%D8%A7%D9%84%D9%85%D8%AD%D9%86%D8%A9%20%D9%85%D9%86%20%D8%AC%D8%AF%D9%8A%D8%AF%20%20%D8%AE%D8%B7%D8%A8%D8%A9%20%D8%AC%D9%85%D8%B9%D8%A9%20%D9%83%D8%A7%D9%85%D9%84%D8%A9%20%D9%84%D9%84%D8%AF%D8%A7%D8%B9%D9%8A%D8%A9%20%D9%85%D8%AD%D9%85%D9%88%D8%AF%20%D8%A7%D9%84%D8%AD%D8%B3%D9%86%D8%A7%D8%AA%202162019.mp3,https://www.khotab.info//image/300/180/21/21-bg.jpg,
محمود الحسنات,أين الحب خطبة الجمعة الداعية محمود الحسنات,,https://archive.org/download/20200413_20200413_0731/%D8%A3%D9%8A%D9%86%20%D8%A7%D9%84%D8%AD%D8%A8%20%20%D8%AE%D8%B7%D8%A8%D8%A9%20%D8%A7%D9%84%D8%AC%D9%85%D8%B9%D8%A9%2017112017%20%20%D8%A7%D9%84%D8%AF%D8%A7%D8%B9%D9%8A%D8%A9%20%D9%85%D8%AD%D9%85%D9%88%D8%AF%20%D8%A7%D9%84%D8%AD%D8%B3%D9%86%D8%A7%D8%AA.mp3,https://www.khotab.info//image/300/180/21/21-bg.jpg,
محمود الحسنات,الوباء لن ينتهي خطبة مجلجلة محمود الحسنات,,https://archive.org/download/20200413_20200413_0731/%D8%A7%D9%84%D9%88%D8%A8%D8%A7%D8%A1%20%D9%84%D9%86%20%D9%8A%D9%86%D8%AA%D9%87%D9%8A%20%20%20%D8%AE%D8%B7%D8%A8%D8%A9%20%D9%85%D8%AC%D9%84%D8%AC%D9%84%D8%A9%20%D9%85%D8%AD%D9%85%D9%88%D8%AF%20%D8%A7%D9%84%D8%AD%D8%B3%D9%86%D8%A7%D8%AA.mp3,https://www.khotab.info//image/300/180/21/21-bg.jpg,
محمود الحسنات,يوما سنرحل من أكثر الخطب الجديدة والمؤثرة للشيخ محمود الحسنات بكى فيها أحد رواد المسجد,,https://archive.org/download/islamonnet22../%D9%8A%D9%88%D9%85%D8%A7%D9%8B%20%D8%B3%D9%86%D8%B1%D8%AD%D9%84%20%20%D9%85%D9%86%20%D8%A3%D9%83%D8%AB%D8%B1%20%D8%A7%D9%84%D8%AE%D8%B7%D8%A8%20%D8%A7%D9%84%D8%AC%D8%AF%D9%8A%D8%AF%D8%A9%20%D9%88%D8%A7%D9%84%D9%85%D8%A4%D8%AB%D8%B1%D8%A9%20%D9%84%D9%84%D8%B4%D9%8A%D8%AE%20%D9%85%D8%AD%D9%85%D9%88%D8%AF%20%D8%A7%D9%84%D8%AD%D8%B3%D9%86%D8%A7%D8%AA%20%20%D8%A8%D9%83%D9%89%20%D9%81%D9%8A%D9%87%D8%A7%20%D8%A3%D8%AD%D8%AF%20%D8%B1%D9%88%D8%A7%D8%AF%20%D8%A7%D9%84%D9%85%D8%B3%D8%AC%D8%AF.mp3,https://www.khotab.info//image/300/180/21/21-bg.jpg,
محمود الحسنات,من أين لك هذا أقوى وأشجع خطبة جمعة,,https://archive.org/download/lornet/2.mp3,https://www.khotab.info//image/300/180/21/21-bg.jpg,
محمود الحسنات,أين الرجال خطبة جديدة ومؤثرة,,https://archive.org/download/lornet/1.mp3,https://www.khotab.info//image/300/180/21/21-bg.jpg,
محمود الحسنات,الموت سياتي لك يوما تذكر يوم الرحيل,,https://archive.org/download/111909_201909/1111.mp3,https://www.khotab.info//image/300/180/21/21-bg.jpg,
محمود الحسنات,حي على الجنات,,https://archive.org/download/111909_201909/111111.mp3,https://www.khotab.info//image/300/180/21/21-bg.jpg,
محمود الحسنات,مقطع مضحك عن الزواج,,https://archive.org/download/111909_201909/11111111111.mp3,https://www.khotab.info//image/300/180/21/21-bg.jpg,
محمود الحسنات,لا تحزن مقطع مؤثر رساله لكل من ضاقت به الدنيا,,https://archive.org/download/111909_201909/1111111.mp3,https://www.khotab.info//image/300/180/21/21-bg.jpg,
محمود الحسنات,لو عرفنا الله,,https://archive.org/download/111909_201909/11111111.mp3,https://www.khotab.info//image/300/180/21/21-bg.jpg,
محمود الحسنات,متى آخر مرة بكيت من خشية الله,,https://archive.org/download/111909_201909/111111111.mp3,https://www.khotab.info//image/300/180/21/21-bg.jpg,
محمود الحسنات,متى نصطلح مع الله,,https://archive.org/download/111909_201909/1111111111.mp3,https://www.khotab.info//image/300/180/21/21-bg.jpg,
محمود المصري,لا تيأس من رحمة الله,,https://archive.org/download/Doros_lichaykh_misri_up_hassan/100--.mp3,https://www.khotab.info//image/300/180/8/8-bg.jpg,
محمود المصري,مواقف بكى فيها الرسول صلى الله عليه وسلم,,https://archive.org/download/Doros_lichaykh_misri_up_hassan/114--.mp3,https://www.khotab.info//image/300/180/8/8-bg.jpg,
محمود المصري,هؤلاء سمعوا عذاب القبر,,https://archive.org/download/Doros_lichaykh_misri_up_hassan/123--.mp3,https://www.khotab.info//image/300/180/8/8-bg.jpg,
محمود المصري,يا شباب حي على الصلاة,,https://archive.org/download/Doros_lichaykh_misri_up_hassan/139--...mp3,https://www.khotab.info//image/300/180/8/8-bg.jpg,
محمود المصري,كيف ربى النبى الصحابة,,https://archive.org/download/Doros_lichaykh_misri_up_hassan/097--.mp3,https://www.khotab.info//image/300/180/8/8-bg.jpg,
محمود المصري,نصائح لإصلاح البيوت,,https://archive.org/download/Doros_lichaykh_misri_up_hassan/118--.mp3,https://www.khotab.info//image/300/180/8/8-bg.jpg,
محمود المصري,وإني لغفار لمن تاب,,https://archive.org/download/Doros_lichaykh_misri_up_hassan/127--.mp3,https://www.khotab.info//image/300/180/8/8-bg.jpg,
محمود المصري,لقاء على باب الجنة,,https://archive.org/download/Doros_lichaykh_misri_up_hassan/103--.mp3,https://www.khotab.info//image/300/180/8/8-bg.jpg,
محمود المصري,وقفة مع النفس,,https://archive.org/download/Doros_lichaykh_misri_up_hassan/135--.mp3,https://www.khotab.info//image/300/180/8/8-bg.jpg,
محمود المصري,من كرامات الصحابة,,https://archive.org/download/Doros_lichaykh_misri_up_hassan/112--.mp3,https://www.khotab.info//image/300/180/8/8-bg.jpg,
محمود المصري,هم لا تحمله النساء,,https://archive.org/download/Doros_lichaykh_misri_up_hassan/122--.mp3,https://www.khotab.info//image/300/180/8/8-bg.jpg,
محمود المصري,وبالوالدين إحسانا,,https://archive.org/download/Doros_lichaykh_misri_up_hassan/128--.mp3,https://www.khotab.info//image/300/180/8/8-bg.jpg,
محمود المصري,كيف تفوز برمضان,,https://archive.org/download/Doros_lichaykh_misri_up_hassan/096--.mp3,https://www.khotab.info//image/300/180/8/8-bg.jpg,
محمود المصري,وصايا لقمان,,https://archive.org/download/Doros_lichaykh_misri_up_hassan/133--.mp3,https://www.khotab.info//image/300/180/8/8-bg.jpg,
محمود المصري,نداء من أبواب الجنة الثمانية,,https://archive.org/download/Doros_lichaykh_misri_up_hassan/115--.mp3,https://www.khotab.info//image/300/180/8/8-bg.jpg,
محمود المصري,لقاء مع الملك,,https://archive.org/download/Doros_lichaykh_misri_up_hassan/105--.mp3,https://www.khotab.info//image/300/180/8/8-bg.jpg,
محمود المصري,وعجلت إليك رب لترضى,,https://archive.org/download/Doros_lichaykh_misri_up_hassan/134--.mp3,https://www.khotab.info//image/300/180/8/8-bg.jpg,
محمود المصري,لا تحقرن من المعروف شيئا,,https://archive.org/download/Doros_lichaykh_misri_up_hassan/099--.mp3,https://www.khotab.info//image/300/180/8/8-bg.jpg,
محمود المصري,لقاء على حوض النبى,,https://archive.org/download/Doros_lichaykh_misri_up_hassan/104--.mp3,https://www.khotab.info//image/300/180/8/8-bg.jpg,
محمود المصري,و أنذرهم يوم الحسرة,,https://archive.org/download/Doros_lichaykh_misri_up_hassan/125--.mp3,https://www.khotab.info//image/300/180/8/8-bg.jpg,
محمود المصري,مشاهد الفرحة في الدنيا والآخرة,,https://archive.org/download/Doros_lichaykh_misri_up_hassan/108--.mp3,https://www.khotab.info//image/300/180/8/8-bg.jpg,
محمود المصري,لا أنساب بينهم,,https://archive.org/download/Doros_lichaykh_misri_up_hassan/098--.mp3,https://www.khotab.info//image/300/180/8/8-bg.jpg,
محمود المصري,لحظة صدق,,https://archive.org/download/Doros_lichaykh_misri_up_hassan/102--.mp3,https://www.khotab.info//image/300/180/8/8-bg.jpg,
محمود المصري,هيا بنا نؤمن ساعة,,https://archive.org/download/Doros_lichaykh_misri_up_hassan/124--.mp3,https://www.khotab.info//image/300/180/8/8-bg.jpg,
محمود المصري,و ما أرسلناك إلا رحمة للعالمين,,https://archive.org/download/Doros_lichaykh_misri_up_hassan/126--.mp3,https://www.khotab.info//image/300/180/8/8-bg.jpg,
محمود المصري,من سيربح المليون,,https://archive.org/download/Doros_lichaykh_misri_up_hassan/111--.mp3,https://www.khotab.info//image/300/180/8/8-bg.jpg,
محمود المصري,معجزات الإيمان,,https://archive.org/download/Doros_lichaykh_misri_up_hassan/109--.mp3,https://www.khotab.info//image/300/180/8/8-bg.jpg,
محمود المصري,لك الله يا قدس,,https://archive.org/download/Doros_lichaykh_misri_up_hassan/106--.mp3,https://www.khotab.info//image/300/180/8/8-bg.jpg,
محمود المصري,وما أرسلناك إلا رحمة للعالمين,,https://archive.org/download/Doros_lichaykh_misri_up_hassan/138--.mp3,https://www.khotab.info//image/300/180/8/8-bg.jpg,
محمود المصري,هم السلف وهم الخلف,,https://archive.org/download/Doros_lichaykh_misri_up_hassan/121--.mp3,https://www.khotab.info//image/300/180/8/8-bg.jpg,
مصطفى العدوي,مواقف مؤثرة من قصة يوسف عليه السلام,,https://archive.org/download/Mustafa_Aadawi_Mawsoa-mp3/318.mp3,https://www.khotab.info//image/300/180/10/10-bg.jpg,
مصطفى العدوي,طرق تهذيب النفس خطبة الجمعة,,https://archive.org/download/Mustafa_Aadawi_Mawsoa-mp3/281.mp3,https://www.khotab.info//image/300/180/10/10-bg.jpg,
مصطفى العدوي,قصة اصحاب الكهف,,https://archive.org/download/Mustafa_Aadawi_Mawsoa-mp3/074-.mp3,https://www.khotab.info//image/300/180/10/10-bg.jpg,
مصطفى العدوي,اعمال تشفى بها القلوب وتستقيم خطبة الجمعة,,https://archive.org/download/Mustafa_Aadawi_Mawsoa-mp3/239.mp3,https://www.khotab.info//image/300/180/10/10-bg.jpg,
مصطفى العدوي,شرح مناسك الحج,,https://archive.org/download/Mustafa_Aadawi_Mawsoa-mp3/126-.mp3,https://www.khotab.info//image/300/180/10/10-bg.jpg,
مصطفى العدوي,حديث لا يزال عبدي يتقرب إلى بالنوافل حتى أحبه,,https://archive.org/download/Mustafa_Aadawi_Mawsoa-mp3/148-.mp3,https://www.khotab.info//image/300/180/10/10-bg.jpg,
مصطفى العدوي,أسباب حفظ الله للعبد خطبة الجمعة,,https://archive.org/download/Mustafa_Aadawi_Mawsoa-mp3/237.mp3,https://www.khotab.info//image/300/180/10/10-bg.jpg,
مصطفى العدوي,خطبة الجمعة الوصايا العشر,,https://archive.org/download/Mustafa_Aadawi_Mawsoa-mp3/269.mp3,https://www.khotab.info//image/300/180/10/10-bg.jpg,
مصطفى العدوي,فى جامعة كفر الشيخ,,https://archive.org/download/Mustafa_Aadawi_Mawsoa-mp3/307.mp3,https://www.khotab.info//image/300/180/10/10-bg.jpg,
مصطفى العدوي,وصايا لقمان لابنه,,https://archive.org/download/Mustafa_Aadawi_Mawsoa-mp3/319.mp3,https://www.khotab.info//image/300/180/10/10-bg.jpg,
مصطفى العدوي,وبشر الصابرين,,https://archive.org/download/Mustafa_Aadawi_Mawsoa-mp3/045-.mp3,https://www.khotab.info//image/300/180/10/10-bg.jpg,
مصطفى العدوي,فضل الذكر,,https://archive.org/download/Mustafa_Aadawi_Mawsoa-mp3/094-.mp3,https://www.khotab.info//image/300/180/10/10-bg.jpg,
مصطفى العدوي,حق الوالدين,,https://archive.org/download/Mustafa_Aadawi_Mawsoa-mp3/008-.mp3,https://www.khotab.info//image/300/180/10/10-bg.jpg,
مصطفى العدوي,مقتل عمر بن الخطاب مؤثر,,https://archive.org/download/Mustafa_Aadawi_Mawsoa-mp3/314.mp3,https://www.khotab.info//image/300/180/10/10-bg.jpg,
مصطفى العدوي,صلاح القلوب,,https://archive.org/download/Mustafa_Aadawi_Mawsoa-mp3/040-.mp3,https://www.khotab.info//image/300/180/10/10-bg.jpg,
مصطفى العدوي,افات اللسان,,https://archive.org/download/Mustafa_Aadawi_Mawsoa-mp3/27-9-2013-240.mp3,https://www.khotab.info//image/300/180/10/10-bg.jpg,
مصطفى العدوي,أسباب عدم أجابة الدعاء,,https://archive.org/download/Mustafa_Aadawi_Mawsoa-mp3/019-.mp3,https://www.khotab.info//image/300/180/10/10-bg.jpg,
مصطفى العدوي,عام هجري جديد الشيخ,,https://archive.org/download/Mustafa_Aadawi_Mawsoa-mp3/200.mp3,https://www.khotab.info//image/300/180/10/10-bg.jpg,
مصطفى العدوي,صحيح الإسراء والمعراج,,https://archive.org/download/Mustafa_Aadawi_Mawsoa-mp3/138-.mp3,https://www.khotab.info//image/300/180/10/10-bg.jpg,
مصطفى العدوي,الفتن والابتلاءات,,https://archive.org/download/Mustafa_Aadawi_Mawsoa-mp3/028-.mp3,https://www.khotab.info//image/300/180/10/10-bg.jpg,
مصطفى العدوي,أساليب إغواء الشيطان لبني آدم,,https://archive.org/download/Mustafa_Aadawi_Mawsoa-mp3/081-.mp3,https://www.khotab.info//image/300/180/10/10-bg.jpg,
مصطفى العدوي,تفسير سورة الكهف,,https://archive.org/download/Mustafa_Aadawi_Mawsoa-mp3/156-.mp3,https://www.khotab.info//image/300/180/10/10-bg.jpg,
مصطفى العدوي,صفات أولياء الله خطبة الجمعة,,https://archive.org/download/Mustafa_Aadawi_Mawsoa-mp3/278.mp3,https://www.khotab.info//image/300/180/10/10-bg.jpg,
مصطفى العدوي,محاضرة للشيخ بمسجد التوحيد بشبرا,,https://archive.org/download/Mustafa_Aadawi_Mawsoa-mp3/15052011-312.mp3,https://www.khotab.info//image/300/180/10/10-bg.jpg,
مصطفى العدوي,سبعة يظلهم الله فى ظله,,https://archive.org/download/Mustafa_Aadawi_Mawsoa-mp3/076-.mp3,https://www.khotab.info//image/300/180/10/10-bg.jpg,
مصطفى العدوي,أحكام الطلاق,,https://archive.org/download/Mustafa_Aadawi_Mawsoa-mp3/060-.mp3,https://www.khotab.info//image/300/180/10/10-bg.jpg,
مصطفى العدوي,تهذيب النفوس,,https://archive.org/download/Mustafa_Aadawi_Mawsoa-mp3/172-.mp3,https://www.khotab.info//image/300/180/10/10-bg.jpg,
مصطفى العدوي,قل هو من عند أنفسكم خطبة الجمعه,,https://archive.org/download/Mustafa_Aadawi_Mawsoa-mp3/294.mp3,https://www.khotab.info//image/300/180/10/10-bg.jpg,
مصطفى العدوي,ونبلوكم بالشر والخير فتنة,,https://archive.org/download/Mustafa_Aadawi_Mawsoa-mp3/049-.mp3,https://www.khotab.info//image/300/180/10/10-bg.jpg,
مصطفى العدوي,صفات عباد الرحمن,,https://archive.org/download/Mustafa_Aadawi_Mawsoa-mp3/205.mp3,https://www.khotab.info//image/300/180/10/10-bg.jpg,
منصور السالمي,أهـوال يوم القيامة,,https://archive.org/download/mansooor/%D8%A8%D9%8C%D9%83%D8%A7%D8%A1%20%D9%85%D9%86%D8%B5%D9%88%D8%B1%20%D8%A7%D9%84%D8%B3%D8%A7%D9%84%D9%85%D9%8A%20%20%D8%A3%D9%87%D9%80%D9%88%D8%A7%D9%84%20%D9%8A%D9%88%D9%85%20%D8%A7%D9%84%D9%82%D9%8A%D8%A7%D9%85%D8%A9%20%D8%AC%D8%AF%D8%A7%D9%8B%20%D9%85%D8%A4%D8%AB%D8%B1.mp3,https://www.khotab.info//image/300/180/12/12-bg.jpg,
منصور السالمي,قصة أصحاب الكهف,,https://archive.org/download/aa_118_20160729/1%20%285%29.mp3,https://www.khotab.info//image/300/180/12/12-bg.jpg,
منصور السالمي,آيات تحكي حال أهل الجنة,,https://archive.org/download/aa_118_20160729/1%20%2816%29.mp3,https://www.khotab.info//image/300/180/12/12-bg.jpg,
منصور السالمي,قصة سيدنا سليمان عليه السلام والهدهد,,https://archive.org/download/aa_118_20160729/1%20%289%29.mp3,https://www.khotab.info//image/300/180/12/12-bg.jpg,
منصور السالمي,قصة الجن,,https://archive.org/download/aa_118_20160729/1%20%2815%29.mp3,https://www.khotab.info//image/300/180/12/12-bg.jpg,
منصور السالمي,قصة سيدنا موسى عليه السلام و الجبل,,https://archive.org/download/aa_118_20160729/2%20%286%29.mp3,https://www.khotab.info//image/300/180/12/12-bg.jpg,
منصور السالمي,آيات تحكي حال آهل النار,,https://archive.org/download/aa_118_20160729/1%20%2814%29.mp3,https://www.khotab.info//image/300/180/12/12-bg.jpg,
منصور السالمي,قصة أصحاب الجنة البستان,,https://archive.org/download/aa_118_20160729/1%20%2818%29.mp3,https://www.khotab.info//image/300/180/12/12-bg.jpg,
منصور السالمي,موقف بين النبي المصطفى الكريم وأمنا عائشة رضي الله عنها,,https://archive.org/download/aa_118_20160729/1%20%288%29.mp3,https://www.khotab.info//image/300/180/12/12-bg.jpg,
منصور السالمي,قصة سيدنا ابراهيم عليه السلام,,https://archive.org/download/aa_118_20160729/1%20%286%29.mp3,https://www.khotab.info//image/300/180/12/12-bg.jpg,
منصور السالمي,قصة الغار,,https://archive.org/download/aa_118_20160729/2%20%287%29.mp3,https://www.khotab.info//image/300/180/12/12-bg.jpg,
منصور السالمي,قصة المرأة التي اشتكت للنبي صلى الله عليه وسلم,,https://archive.org/download/aa_118_20160729/1%20%2817%29.mp3,https://www.khotab.info//image/300/180/12/12-bg.jpg,
منصور السالمي,سيدنا يوسف والسجن,,https://archive.org/download/aa_118_20160729/1%20%282%29.mp3,https://www.khotab.info//image/300/180/12/12-bg.jpg,
منصور السالمي,قصة أبينا آدم وأمنا حواء عليهما السلام,,https://archive.org/download/aa_118_20160729/2%20%285%29.mp3,https://www.khotab.info//image/300/180/12/12-bg.jpg,
منصور السالمي,برنامج حكاية ومغزى الحلقه تحويل القبلة,,https://archive.org/download/aa_118_20160729/1%20%2820%29.mp3,https://www.khotab.info//image/300/180/12/12-bg.jpg,
منصور السالمي,قصة سيدنا يونس عليه السلام,,https://archive.org/download/aa_118_20160729/1%20%287%29.mp3,https://www.khotab.info//image/300/180/12/12-bg.jpg,
منصور السالمي,قصة هابيل و قابيل,,https://archive.org/download/aa_118_20160729/2%20%283%29.mp3,https://www.khotab.info//image/300/180/12/12-bg.jpg,
منصور السالمي,قصة سيدنا ابراهيم والسيدة هاجر,,https://archive.org/download/aa_118_20160729/1%20%283%29.mp3,https://www.khotab.info//image/300/180/12/12-bg.jpg,
منصور السالمي,قصة الصديقين,,https://archive.org/download/aa_118_20160729/1%20%2813%29.mp3,https://www.khotab.info//image/300/180/12/12-bg.jpg,
منصور السالمي,قصة تحريم الخمر,,https://archive.org/download/aa_118_20160729/2%20%284%29.mp3,https://www.khotab.info//image/300/180/12/12-bg.jpg,
منصور السالمي,قصة أصحاب الحجر,,https://archive.org/download/aa_118_20160729/1%20%284%29.mp3,https://www.khotab.info//image/300/180/12/12-bg.jpg,
منصور السالمي,برنامج حكاية ومغزى الحلقه مريم عليها السلام,,https://archive.org/download/aa_118_20160729/1%20%2821%29.mp3,https://www.khotab.info//image/300/180/12/12-bg.jpg,
منصور السالمي,قصة أم النبي موسى عليه السلام,,https://archive.org/download/aa_118_20160729/1%20%2810%29.mp3,https://www.khotab.info//image/300/180/12/12-bg.jpg,
منصور السالمي,غزوة أحد,,https://archive.org/download/aa_118_20160729/2%20%281%29.mp3,https://www.khotab.info//image/300/180/12/12-bg.jpg,
منصور السالمي,قصة هلاك فرعون,,https://archive.org/download/aa_118_20160729/1%20%281%29.mp3,https://www.khotab.info//image/300/180/12/12-bg.jpg,
منصور السالمي,قصة حبيب النجار,,https://archive.org/download/aa_118_20160729/1%20%2812%29.mp3,https://www.khotab.info//image/300/180/12/12-bg.jpg,
منصور السالمي,برنامج حكاية ومغزى الحلقه قصة البقرة,,https://archive.org/download/aa_118_20160729/1%20%2819%29.mp3,https://www.khotab.info//image/300/180/12/12-bg.jpg,
منصور السالمي,قصة الخندق الأحزاب,,https://archive.org/download/aa_118_20160729/1%20%2811%29.mp3,https://www.khotab.info//image/300/180/12/12-bg.jpg,
منصور السالمي,النبي المصطفى وإبن مسعود,,https://archive.org/download/aa_118_20160729/2%20%282%29.mp3,https://www.khotab.info//image/300/180/12/12-bg.jpg,
